formatted_date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,SOL1-USD,XRP-USD,DOT1-USD,DOGE-USD,LUNA1-USD,UNI3-USD,AVAX-USD,LINK-USD,LTC-USD,ALGO-USD
2021-01-23,32067.642578125,1230.9906005859375,40.81547927856445,0.345643013715744,3.5041120052337646,0.271820992231369,18.59819984436035,0.008578999899327755,0.900708019733429,,12.877225875854492,24.761531829833984,137.75099182128906,0.5570570230484009
2021-01-24,32289.37890625,1391.609375,41.88160705566406,0.35388100147247314,3.634411096572876,0.2735089957714081,17.999649047851562,0.008727000094950199,0.9072499871253967,,12.463919639587402,24.701858520507812,141.47731018066406,0.5634490251541138
2021-01-25,32366.392578125,1324.414794921875,41.62370300292969,0.34388598799705505,3.6999809741973877,0.269089013338089,17.250455856323242,0.008383000269532204,0.8703569769859314,,12.224095344543457,23.54012107849121,137.44419860839844,0.5582470297813416
2021-01-26,32569.849609375,1357.05810546875,41.69473648071289,0.34423398971557617,4.04734992980957,0.26882699131965637,17.117761611938477,0.008255000226199627,1.2658920288085938,,12.172889709472656,23.025863647460938,134.75526428222656,0.6016219854354858
2021-01-27,30432.546875,1253.1871337890625,40.994876861572266,0.3130800127983093,3.690587043762207,0.2519429922103882,15.504860877990723,0.007482000160962343,1.1232320070266724,,11.184797286987305,21.07044792175293,122.94947052001953,0.5431529879570007
2021-01-28,31649.60546875,1298.101806640625,42.553070068359375,0.3333030045032501,3.8364739418029785,0.2572779953479767,16.8591365814209,0.012555000372231007,1.4843679666519165,,12.014947891235352,23.664226531982422,130.5916748046875,0.5564280152320862
2021-01-29,34316.38671875,1382.5228271484375,42.85234832763672,0.348131000995636,3.8346760272979736,0.2821879982948303,16.841611862182617,0.047162000089883804,1.4758729934692383,,11.621697425842285,22.7734432220459,135.0125732421875,0.6409500241279602
2021-01-30,34269.5234375,1376.115478515625,44.77227783203125,0.362619012594223,4.224276065826416,0.44024398922920227,16.506908416748047,0.028176000341773033,1.433493971824646,,11.984418869018555,23.59402847290039,133.4000244140625,0.6637920141220093
2021-01-31,33114.359375,1314.9862060546875,44.27599334716797,0.344897985458374,4.264143943786621,0.49231401085853577,16.121315002441406,0.037195999175310135,1.461069941520691,,13.516318321228027,22.598434448242188,129.57081604003906,0.6512479782104492
2021-02-01,33537.17578125,1369.04052734375,51.607696533203125,0.4020330011844635,4.611601829528809,0.37150898575782776,16.375776290893555,0.03487500175833702,1.792354941368103,,13.22776985168457,22.839641571044922,131.95193481445312,0.643447995185852
2021-02-02,35510.2890625,1515.1937255859375,51.05640411376953,0.4262470006942749,5.267508029937744,0.369269996881485,17.263256072998047,0.03152000159025192,2.340502977371216,,13.515045166015625,23.713613510131836,142.50697326660156,0.6526560187339783
2021-02-03,37472.08984375,1660.9095458984375,52.242637634277344,0.4413999915122986,5.71599006652832,0.3934899866580963,20.733652114868164,0.03711999952793121,2.104048013687134,,14.805048942565918,25.073034286499023,155.61203002929688,0.7408339977264404
2021-02-04,36926.06640625,1594.7626953125,55.92512512207031,0.44105100631713867,6.426064968109131,0.44644901156425476,19.70218276977539,0.05328899994492531,2.6437230110168457,,15.36817741394043,24.49896240234375,145.148193359375,0.707506000995636
2021-02-05,38144.30859375,1718.65087890625,67.84556579589844,0.5378739833831787,6.681719779968262,0.45004698634147644,20.90267562866211,0.04693499952554703,2.8702940940856934,,17.913799285888672,26.363325119018555,154.8522186279297,0.8341159820556641
